transaction_id,date,product,region,channel,sales_rep,quantity,unit_price,revenue,cost,profit
TXN004076,2024-06-03,Product B,Middle East,Direct Sales,Rep_6,17,454.43,7725.31,5238.57,2486.74
TXN004740,2024-06-03,Product E,Europe,Partner,Rep_9,33,282.47,9321.51,5780.58,3540.93
TXN002964,2024-06-03,Product D,Middle East,Online,Rep_1,48,164.72,7906.56,3889.15,4017.41
TXN001596,2024-06-03,Product E,Europe,Partner,Rep_3,30,55.45,1663.5,1083.9,579.6
TXN001570,2024-06-03,Product A,Asia,Partner,Rep_2,18,418.51,7533.18,3250.17,4283.01
TXN003241,2024-06-04,Product C,North America,Retail,Rep_10,40,180.34,7213.6,3753.65,3459.95
TXN000704,2024-06-04,Product B,Europe,Retail,Rep_3,42,186.09,7815.78,4965.66,2850.12
TXN004030,2024-06-04,Product B,Middle East,Online,Rep_13,28,141.78,3969.84,2195.87,1773.97
TXN004394,2024-06-04,Product A,Asia,Partner,Rep_1,39,185.77,7245.03,3071.96,4173.07
TXN000096,2024-06-04,Product A,Asia,Retail,Rep_8,34,397.74,13523.16,8495.69,5027.47
TXN003345,2024-06-04,Product B,Middle East,Retail,Rep_15,5,273.57,1367.85,828.42,539.43
TXN003128,2024-06-04,Product C,Latin America,Partner,Rep_4,25,365.68,9142.0,4210.98,4931.02
TXN003290,2024-06-04,Product E,Europe,Retail,Rep_13,39,184.66,7201.74,4407.76,2793.98
TXN001313,2024-06-04,Product B,North America,Retail,Rep_14,27,76.08,2054.16,1371.55,682.61
TXN000116,2024-06-04,Product D,North America,Partner,Rep_7,37,224.25,8297.25,5586.52,2710.73
TXN003029,2024-06-04,Product C,Middle East,Partner,Rep_2,11,221.3,2434.3,1520.44,913.86
TXN001311,2024-06-05,Product B,Middle East,Online,Rep_12,21,444.2,9328.2,5166.2,4162.0
TXN000588,2024-06-05,Product B,Europe,Retail,Rep_15,12,91.58,1098.96,706.69,392.27
TXN001032,2024-06-05,Product A,Latin America,Retail,Rep_13,32,135.86,4347.52,2668.8,1678.72
TXN001382,2024-06-05,Product E,Asia,Online,Rep_14,14,242.24,3391.36,2047.96,1343.4
TXN002337,2024-06-05,Product F,Latin America,Retail,Rep_6,17,493.91,8396.47,5226.65,3169.82
TXN004392,2024-06-06,Product B,North America,Partner,Rep_15,41,279.0,11439.0,7785.55,3653.45
TXN002873,2024-06-06,Product B,North America,Direct Sales,Rep_15,4,325.06,1300.24,645.56,654.68
TXN002518,2024-06-06,Product E,Asia,Direct Sales,Rep_3,38,96.8,3678.4,2448.28,1230.12
TXN002389,2024-06-06,Product D,North America,Retail,Rep_11,34,131.63,4475.42,2919.21,1556.21
TXN000815,2024-06-06,Product F,Europe,Direct Sales,Rep_14,28,345.61,9677.08,4359.27,5317.81
TXN004197,2024-06-06,Product B,Middle East,Retail,Rep_3,8,291.93,2335.44,1629.62,705.82
TXN004912,2024-06-06,Product E,Middle East,Online,Rep_6,46,296.35,13632.1,7510.44,6121.66
TXN002104,2024-06-06,Product D,Latin America,Direct Sales,Rep_6,20,432.37,8647.4,5664.73,2982.67
TXN000509,2024-06-06,Product D,Latin America,Direct Sales,Rep_13,1,180.91,180.91,92.07,88.84
TXN002927,2024-06-07,Product F,North America,Retail,Rep_7,19,91.42,1736.98,1130.85,606.13
TXN003971,2024-06-07,Product D,Europe,Online,Rep_4,49,54.99,2694.51,1595.38,1099.13
TXN003762,2024-06-07,Product A,Europe,Retail,Rep_7,15,403.6,6054.0,3171.44,2882.56
TXN001396,2024-06-07,Product A,Europe,Direct Sales,Rep_11,39,52.08,2031.12,840.82,1190.3
TXN002631,2024-06-07,Product E,Middle East,Partner,Rep_4,27,122.97,3320.19,1337.77,1982.42
TXN004715,2024-06-07,Product A,North America,Retail,Rep_5,23,498.68,11469.64,6130.16,5339.48
TXN003823,2024-06-08,Product F,Europe,Retail,Rep_11,39,67.4,2628.6,1219.96,1408.64
TXN004940,2024-06-08,Product B,Latin America,Direct Sales,Rep_5,30,294.11,8823.3,5059.32,3763.98
TXN003583,2024-06-08,Product F,North America,Retail,Rep_1,33,186.33,6148.89,2606.32,3542.57
TXN004544,2024-06-08,Product C,Latin America,Retail,Rep_1,29,80.55,2335.95,1435.4,900.55
TXN000845,2024-06-09,Product D,Asia,Online,Rep_11,18,489.96,8819.28,5982.14,2837.14
TXN001640,2024-06-09,Product C,North America,Retail,Rep_12,47,400.5,18823.5,7603.57,11219.93
TXN000346,2024-06-09,Product E,Asia,Online,Rep_13,39,180.54,7041.06,4595.9,2445.16
TXN004371,2024-06-09,Product B,Latin America,Direct Sales,Rep_15,16,302.09,4833.44,3215.04,1618.4
TXN001791,2024-06-09,Product C,Middle East,Retail,Rep_15,11,111.93,1231.23,730.32,500.91
TXN003047,2024-06-10,Product F,North America,Online,Rep_4,3,213.8,641.4,429.29,212.11
TXN004125,2024-06-10,Product C,Middle East,Online,Rep_9,14,245.29,3434.06,1821.16,1612.9
TXN001089,2024-06-10,Product B,North America,Partner,Rep_2,18,212.89,3832.02,1809.83,2022.19
TXN000676,2024-06-10,Product E,Middle East,Partner,Rep_10,13,97.45,1266.85,806.49,460.36
TXN000468,2024-06-10,Product C,Middle East,Retail,Rep_12,4,385.55,1542.2,1033.35,508.85
TXN001538,2024-06-10,Product D,Middle East,Retail,Rep_3,19,263.4,5004.6,2636.45,2368.15
TXN000425,2024-06-10,Product B,Asia,Online,Rep_11,38,91.23,3466.74,2114.87,1351.87
TXN001421,2024-06-10,Product E,North America,Retail,Rep_3,33,430.85,14218.05,5694.36,8523.69
TXN004405,2024-06-10,Product A,Latin America,Partner,Rep_4,28,256.39,7178.92,4972.22,2206.7
TXN000851,2024-06-10,Product C,Latin America,Online,Rep_9,22,457.49,10064.78,5171.78,4893.0
TXN002757,2024-06-10,Product F,Latin America,Direct Sales,Rep_12,35,122.85,4299.75,2913.06,1386.69
TXN004699,2024-06-11,Product F,Middle East,Retail,Rep_4,44,143.56,6316.64,3272.68,3043.96
TXN004861,2024-06-11,Product A,Middle East,Online,Rep_4,19,416.27,7909.13,4768.33,3140.8
TXN000858,2024-06-11,Product F,Asia,Partner,Rep_14,37,189.14,6998.18,4833.54,2164.64
TXN003510,2024-06-11,Product D,Latin America,Partner,Rep_11,14,137.87,1930.18,1330.85,599.33
TXN000121,2024-06-11,Product A,North America,Retail,Rep_8,43,271.88,11690.84,4768.76,6922.08
TXN002178,2024-06-12,Product C,Europe,Partner,Rep_14,30,260.11,7803.3,4693.24,3110.06
TXN001177,2024-06-12,Product F,Middle East,Partner,Rep_1,25,86.09,2152.25,1377.05,775.2
TXN000339,2024-06-12,Product A,Asia,Online,Rep_8,48,158.29,7597.92,4750.2,2847.72
TXN002783,2024-06-12,Product E,Asia,Retail,Rep_12,34,323.98,11015.32,6512.21,4503.11
TXN003321,2024-06-12,Product A,North America,Online,Rep_13,30,492.28,14768.4,6603.88,8164.52
TXN003873,2024-06-12,Product D,Europe,Partner,Rep_4,2,214.41,428.82,234.74,194.08
TXN004993,2024-06-12,Product C,Latin America,Online,Rep_3,34,387.47,13173.98,6288.58,6885.4
TXN004664,2024-06-12,Product F,Europe,Retail,Rep_5,31,436.8,13540.8,7461.24,6079.56
TXN003757,2024-06-12,Product B,Europe,Retail,Rep_14,21,334.71,7028.91,4743.1,2285.81
TXN003221,2024-06-12,Product A,North America,Online,Rep_3,27,242.21,6539.67,3242.71,3296.96
TXN004973,2024-06-13,Product E,Middle East,Retail,Rep_1,49,92.67,4540.83,2536.28,2004.55
TXN003922,2024-06-13,Product C,Asia,Retail,Rep_15,14,460.43,6446.02,3076.87,3369.15
TXN002771,2024-06-13,Product C,Europe,Direct Sales,Rep_10,42,410.12,17225.04,11296.64,5928.4
TXN002182,2024-06-13,Product C,Asia,Online,Rep_12,35,392.87,13750.45,8392.71,5357.74
TXN004258,2024-06-13,Product E,North America,Partner,Rep_9,7,305.61,2139.27,1258.98,880.29
TXN001125,2024-06-14,Product B,Europe,Partner,Rep_7,34,163.94,5573.96,2842.65,2731.31
TXN000401,2024-06-14,Product F,North America,Direct Sales,Rep_3,24,258.66,6207.84,3305.78,2902.06
TXN000757,2024-06-14,Product D,Asia,Online,Rep_5,48,262.58,12603.84,5076.91,7526.93
TXN000832,2024-06-14,Product D,Europe,Direct Sales,Rep_7,36,460.26,16569.36,9989.18,6580.18
TXN001236,2024-06-14,Product C,Europe,Retail,Rep_2,42,182.71,7673.82,3472.52,4201.3
TXN002118,2024-06-14,Product D,Latin America,Retail,Rep_4,45,154.09,6934.05,4141.26,2792.79
TXN004504,2024-06-15,Product E,Latin America,Direct Sales,Rep_5,5,438.99,2194.95,1383.03,811.92
TXN000811,2024-06-16,Product F,Latin America,Retail,Rep_7,35,319.36,11177.6,7461.19,3716.41
TXN000418,2024-06-16,Product F,Middle East,Online,Rep_5,30,100.73,3021.9,1559.11,1462.79
TXN000222,2024-06-16,Product D,Europe,Retail,Rep_5,25,371.68,9292.0,5626.81,3665.19
TXN000091,2024-06-16,Product C,North America,Partner,Rep_11,24,481.94,11566.56,5000.92,6565.64
TXN001276,2024-06-16,Product A,Latin America,Partner,Rep_8,18,353.48,6362.64,2710.1,3652.54
TXN003763,2024-06-16,Product A,Latin America,Partner,Rep_15,33,338.59,11173.47,4767.99,6405.48
TXN003620,2024-06-16,Product E,Europe,Partner,Rep_6,30,188.94,5668.2,3229.76,2438.44
TXN002039,2024-06-16,Product B,North America,Partner,Rep_9,10,499.26,4992.6,2591.81,2400.79
TXN003641,2024-06-16,Product A,Middle East,Online,Rep_6,21,152.57,3203.97,1747.07,1456.9
TXN001232,2024-06-17,Product C,Latin America,Partner,Rep_14,5,371.59,1857.95,879.43,978.52
TXN004378,2024-06-17,Product C,Latin America,Retail,Rep_14,38,483.29,18365.02,10539.11,7825.91
TXN000414,2024-06-17,Product A,Asia,Partner,Rep_1,35,86.91,3041.85,1475.78,1566.07
TXN000284,2024-06-17,Product A,Europe,Direct Sales,Rep_7,32,306.25,9800.0,5306.41,4493.59
TXN003759,2024-06-17,Product F,North America,Retail,Rep_8,33,341.39,11265.87,6428.66,4837.21
TXN001537,2024-06-17,Product B,North America,Retail,Rep_3,48,96.3,4622.4,3007.06,1615.34
TXN004735,2024-06-17,Product C,Europe,Partner,Rep_4,19,443.13,8419.47,4555.13,3864.34
TXN000775,2024-06-17,Product D,Middle East,Direct Sales,Rep_3,36,272.92,9825.12,6719.26,3105.86
TXN002719,2024-06-18,Product F,Latin America,Retail,Rep_12,24,215.94,5182.56,2582.51,2600.05
TXN001355,2024-06-18,Product E,Middle East,Partner,Rep_15,44,350.28,15412.32,9551.56,5860.76
TXN002281,2024-06-18,Product B,Middle East,Partner,Rep_12,15,201.66,3024.9,1845.52,1179.38
TXN001223,2024-06-18,Product D,North America,Online,Rep_1,3,232.63,697.89,336.91,360.98
TXN001217,2024-06-18,Product B,Europe,Direct Sales,Rep_15,39,310.74,12118.86,6571.7,5547.16
TXN003803,2024-06-18,Product A,Middle East,Partner,Rep_9,36,71.76,2583.36,1599.05,984.31
TXN000855,2024-06-19,Product E,Latin America,Online,Rep_8,44,449.67,19785.48,10829.95,8955.53
TXN002403,2024-06-19,Product A,Latin America,Direct Sales,Rep_4,38,394.76,15000.88,6179.11,8821.77
TXN004983,2024-06-19,Product F,Asia,Partner,Rep_3,42,215.1,9034.2,3654.62,5379.58
TXN000870,2024-06-19,Product D,North America,Direct Sales,Rep_7,7,158.88,1112.16,514.3,597.86
TXN004796,2024-06-19,Product C,Asia,Online,Rep_13,4,276.68,1106.72,467.97,638.75
TXN003541,2024-06-20,Product C,Europe,Online,Rep_13,18,350.56,6310.08,2818.58,3491.5
TXN002707,2024-06-20,Product A,Asia,Online,Rep_5,4,497.88,1991.52,1338.18,653.34
TXN002888,2024-06-20,Product E,Asia,Direct Sales,Rep_14,36,466.86,16806.96,10942.03,5864.93
TXN004649,2024-06-20,Product A,Middle East,Direct Sales,Rep_13,12,249.58,2994.96,1364.17,1630.79
TXN000644,2024-06-21,Product E,Middle East,Retail,Rep_2,20,436.08,8721.6,5735.43,2986.17
TXN002922,2024-06-21,Product A,Asia,Retail,Rep_11,32,211.15,6756.8,4175.92,2580.88
TXN002256,2024-06-21,Product D,Europe,Retail,Rep_14,48,433.46,20806.08,10342.65,10463.43
TXN004023,2024-06-21,Product C,North America,Direct Sales,Rep_1,22,338.78,7453.16,4795.39,2657.77
TXN000443,2024-06-21,Product D,Asia,Direct Sales,Rep_3,20,195.09,3901.8,2046.24,1855.56
TXN000660,2024-06-21,Product F,Europe,Direct Sales,Rep_11,38,241.08,9161.04,5899.1,3261.94
TXN000436,2024-06-21,Product A,Europe,Direct Sales,Rep_8,33,207.88,6860.04,3582.29,3277.75
TXN001285,2024-06-22,Product D,Europe,Direct Sales,Rep_12,23,429.12,9869.76,4083.95,5785.81
TXN003825,2024-06-22,Product C,Europe,Retail,Rep_10,17,406.68,6913.56,3004.48,3909.08
TXN000034,2024-06-22,Product A,Asia,Retail,Rep_5,3,311.8,935.4,586.69,348.71
TXN001869,2024-06-22,Product D,Middle East,Retail,Rep_12,33,112.56,3714.48,1996.66,1717.82
TXN003417,2024-06-22,Product F,Asia,Direct Sales,Rep_8,26,80.85,2102.1,1120.92,981.18
TXN001983,2024-06-22,Product B,North America,Retail,Rep_4,20,403.9,8078.0,3827.81,4250.19
TXN004739,2024-06-22,Product F,Europe,Partner,Rep_1,18,372.86,6711.48,4023.93,2687.55
TXN003648,2024-06-22,Product C,North America,Online,Rep_6,10,229.3,2293.0,1145.5,1147.5
TXN004678,2024-06-22,Product F,Latin America,Direct Sales,Rep_10,11,436.59,4802.49,2973.75,1828.74
TXN004911,2024-06-22,Product A,North America,Partner,Rep_7,19,88.61,1683.59,768.12,915.47
TXN004342,2024-06-22,Product C,Asia,Partner,Rep_9,11,479.78,5277.58,3142.67,2134.91
TXN004255,2024-06-22,Product C,North America,Retail,Rep_7,19,55.71,1058.49,629.76,428.73
TXN004989,2024-06-23,Product A,Europe,Partner,Rep_6,46,365.54,16814.84,6885.35,9929.49
TXN002727,2024-06-23,Product A,Middle East,Direct Sales,Rep_13,23,373.67,8594.41,4086.21,4508.2
TXN002392,2024-06-23,Product A,North America,Retail,Rep_1,33,53.96,1780.68,840.4,940.28
TXN002186,2024-06-23,Product D,Middle East,Partner,Rep_8,44,114.57,5041.08,3285.56,1755.52
TXN001735,2024-06-23,Product B,Middle East,Partner,Rep_5,30,367.86,11035.8,6980.23,4055.57
TXN004766,2024-06-24,Product E,Europe,Retail,Rep_13,27,108.04,2917.08,2016.06,901.02
TXN001509,2024-06-24,Product F,Middle East,Retail,Rep_6,33,194.98,6434.34,4307.84,2126.5
TXN004502,2024-06-24,Product B,North America,Direct Sales,Rep_8,23,218.33,5021.59,2334.28,2687.31
TXN000830,2024-06-24,Product B,North America,Online,Rep_1,17,362.94,6169.98,2618.35,3551.63
TXN001380,2024-06-24,Product B,Latin America,Retail,Rep_14,34,137.81,4685.54,2201.63,2483.91
TXN004412,2024-06-24,Product D,Europe,Online,Rep_7,24,351.82,8443.68,5007.01,3436.67
TXN004689,2024-06-25,Product F,Asia,Partner,Rep_7,19,410.56,7800.64,3651.45,4149.19
TXN000554,2024-06-25,Product B,Asia,Retail,Rep_1,13,122.69,1594.97,708.99,885.98
TXN003141,2024-06-25,Product A,Latin America,Partner,Rep_14,1,70.39,70.39,31.4,38.99
TXN001548,2024-06-25,Product F,Asia,Online,Rep_1,42,382.71,16073.82,7279.82,8794.0
TXN001517,2024-06-25,Product B,North America,Retail,Rep_11,20,456.89,9137.8,6267.87,2869.93
TXN004760,2024-06-25,Product C,Europe,Retail,Rep_6,22,242.9,5343.8,3542.84,1800.96
TXN001172,2024-06-26,Product B,Asia,Online,Rep_14,24,362.93,8710.32,4331.85,4378.47
TXN000105,2024-06-26,Product E,Middle East,Partner,Rep_12,26,319.32,8302.32,4436.51,3865.81
TXN004463,2024-06-26,Product A,North America,Partner,Rep_1,23,121.6,2796.8,1479.95,1316.85
TXN003107,2024-06-26,Product E,Asia,Retail,Rep_2,48,362.58,17403.84,7053.59,10350.25
TXN001185,2024-06-26,Product D,North America,Online,Rep_10,39,188.1,7335.9,3242.78,4093.12
TXN002429,2024-06-26,Product F,Middle East,Partner,Rep_10,13,466.22,6060.86,3345.45,2715.41
TXN000731,2024-06-26,Product C,Asia,Direct Sales,Rep_5,1,399.41,399.41,211.34,188.07
TXN003346,2024-06-26,Product A,Europe,Retail,Rep_13,38,70.69,2686.22,1351.02,1335.2
TXN004964,2024-06-27,Product B,North America,Partner,Rep_13,20,218.02,4360.4,2811.05,1549.35
TXN003467,2024-06-27,Product A,Latin America,Direct Sales,Rep_15,31,136.01,4216.31,2462.28,1754.03
TXN001767,2024-06-27,Product F,Asia,Retail,Rep_6,30,398.8,11964.0,5804.97,6159.03
TXN004895,2024-06-27,Product A,Latin America,Retail,Rep_14,32,187.66,6005.12,3649.53,2355.59
TXN003162,2024-06-28,Product B,Latin America,Retail,Rep_8,29,462.66,13417.14,5910.94,7506.2
TXN004190,2024-06-28,Product B,North America,Retail,Rep_9,22,488.81,10753.82,5601.02,5152.8
TXN003749,2024-06-28,Product B,Europe,Partner,Rep_6,27,467.93,12634.11,8308.0,4326.11
TXN002077,2024-06-28,Product A,Asia,Direct Sales,Rep_11,48,478.14,22950.72,9911.84,13038.88
TXN004347,2024-06-28,Product D,North America,Online,Rep_7,27,281.92,7611.84,3799.26,3812.58
TXN002454,2024-06-28,Product B,Middle East,Partner,Rep_10,47,239.66,11264.02,7370.18,3893.84
TXN000099,2024-06-28,Product E,Middle East,Retail,Rep_2,32,425.56,13617.92,6203.44,7414.48
TXN003553,2024-06-28,Product B,Middle East,Online,Rep_5,31,470.56,14587.36,9977.75,4609.61
TXN000725,2024-06-28,Product D,Middle East,Online,Rep_14,13,497.64,6469.32,4229.81,2239.51
TXN002925,2024-06-29,Product E,Europe,Direct Sales,Rep_4,44,499.78,21990.32,14096.76,7893.56
TXN002671,2024-06-29,Product D,North America,Direct Sales,Rep_5,49,260.59,12768.91,7134.31,5634.6
TXN001931,2024-06-29,Product B,Latin America,Retail,Rep_13,48,406.11,19493.28,10085.71,9407.57
TXN003043,2024-06-29,Product B,Middle East,Online,Rep_13,1,177.14,177.14,118.41,58.73
TXN003589,2024-06-29,Product A,Latin America,Direct Sales,Rep_6,38,151.75,5766.5,3401.01,2365.49
TXN002889,2024-06-29,Product A,North America,Online,Rep_9,4,74.05,296.2,161.08,135.12
TXN002254,2024-06-30,Product F,Middle East,Direct Sales,Rep_7,24,492.01,11808.24,7399.06,4409.18
TXN000909,2024-06-30,Product C,Latin America,Online,Rep_10,4,445.33,1781.32,862.39,918.93
TXN002346,2024-06-30,Product B,Middle East,Retail,Rep_15,48,461.42,22148.16,8911.92,13236.24
TXN003130,2024-07-01,Product D,North America,Partner,Rep_8,18,86.41,1555.38,1070.82,484.56
TXN004850,2024-07-01,Product B,Europe,Partner,Rep_12,36,234.69,8448.84,5515.4,2933.44
TXN002911,2024-07-01,Product C,Middle East,Retail,Rep_3,40,172.4,6896.0,4528.97,2367.03
TXN003423,2024-07-01,Product A,North America,Retail,Rep_13,17,476.85,8106.45,3727.61,4378.84
TXN003870,2024-07-01,Product B,Latin America,Partner,Rep_1,12,204.63,2455.56,1170.45,1285.11
TXN004362,2024-07-01,Product A,Europe,Partner,Rep_11,11,380.21,4182.31,2132.88,2049.43
TXN002041,2024-07-02,Product B,North America,Direct Sales,Rep_5,18,89.54,1611.72,697.84,913.88
TXN000467,2024-07-02,Product D,Europe,Retail,Rep_12,11,334.55,3680.05,1773.11,1906.94
TXN004408,2024-07-02,Product A,Middle East,Retail,Rep_4,20,107.43,2148.6,1238.58,910.02
TXN000575,2024-07-02,Product C,Latin America,Direct Sales,Rep_1,3,382.67,1148.01,623.87,524.14
TXN000809,2024-07-02,Product D,Asia,Direct Sales,Rep_15,44,489.85,21553.4,14679.87,6873.53
TXN004253,2024-07-02,Product F,Europe,Retail,Rep_5,30,437.2,13116.0,7750.53,5365.47
TXN001098,2024-07-02,Product C,Middle East,Partner,Rep_1,9,236.13,2125.17,1236.55,888.62
TXN003424,2024-07-02,Product B,Middle East,Retail,Rep_9,11,137.01,1507.11,792.69,714.42
TXN001359,2024-07-02,Product F,Latin America,Online,Rep_4,44,431.4,18981.6,13246.56,5735.04
TXN004492,2024-07-02,Product F,Europe,Direct Sales,Rep_2,4,395.63,1582.52,974.29,608.23
TXN002690,2024-07-03,Product A,Asia,Direct Sales,Rep_4,22,271.59,5974.98,2907.5,3067.48
TXN002832,2024-07-03,Product B,Europe,Retail,Rep_12,42,483.76,20317.92,8857.79,11460.13
TXN004786,2024-07-03,Product D,North America,Retail,Rep_12,31,168.55,5225.05,2650.21,2574.84
TXN002241,2024-07-03,Product B,Middle East,Partner,Rep_13,13,161.58,2100.54,1034.96,1065.58
TXN000628,2024-07-03,Product E,Latin America,Direct Sales,Rep_3,42,318.0,13356.0,8073.37,5282.63
TXN004969,2024-07-04,Product B,Latin America,Retail,Rep_2,14,192.95,2701.3,1215.8,1485.5
TXN004607,2024-07-04,Product C,North America,Partner,Rep_4,15,309.18,4637.7,2559.77,2077.93
TXN001770,2024-07-05,Product B,Latin America,Online,Rep_15,35,144.2,5047.0,2644.49,2402.51
TXN002949,2024-07-05,Product F,North America,Online,Rep_15,29,163.83,4751.07,2838.25,1912.82
TXN000005,2024-07-05,Product C,Latin America,Online,Rep_10,42,381.32,16015.44,9768.88,6246.56
TXN000766,2024-07-05,Product D,Middle East,Retail,Rep_15,34,326.59,11104.06,7513.04,3591.02
TXN002349,2024-07-06,Product E,North America,Partner,Rep_8,42,96.99,4073.58,1806.81,2266.77
TXN004390,2024-07-06,Product D,North America,Direct Sales,Rep_3,28,138.13,3867.64,2254.93,1612.71
TXN003108,2024-07-06,Product F,Asia,Direct Sales,Rep_8,18,314.47,5660.46,2389.43,3271.03
TXN003336,2024-07-06,Product B,Asia,Retail,Rep_15,5,307.64,1538.2,902.22,635.98
TXN001820,2024-07-06,Product A,Europe,Partner,Rep_12,7,72.93,510.51,218.63,291.88
TXN000849,2024-07-06,Product C,North America,Retail,Rep_7,25,66.33,1658.25,729.06,929.19
TXN004438,2024-07-06,Product E,Asia,Direct Sales,Rep_14,23,476.84,10967.32,4597.59,6369.73
TXN004174,2024-07-06,Product F,North America,Retail,Rep_5,4,291.51,1166.04,560.75,605.29
TXN004369,2024-07-06,Product A,North America,Partner,Rep_13,37,93.49,3459.13,1522.47,1936.66
TXN001374,2024-07-06,Product C,North America,Online,Rep_14,11,406.51,4471.61,2629.97,1841.64
TXN002238,2024-07-06,Product E,North America,Online,Rep_11,31,92.03,2852.93,1886.83,966.1
TXN004630,2024-07-06,Product B,Europe,Online,Rep_4,36,380.37,13693.32,7300.23,6393.09
TXN004948,2024-07-06,Product A,Asia,Retail,Rep_11,13,310.14,4031.82,2336.24,1695.58
TXN004335,2024-07-06,Product F,North America,Retail,Rep_11,15,463.86,6957.9,3671.53,3286.37
TXN000600,2024-07-07,Product E,Latin America,Online,Rep_6,6,230.97,1385.82,819.99,565.83
TXN003974,2024-07-07,Product C,Europe,Online,Rep_2,17,151.57,2576.69,1656.12,920.57
TXN004857,2024-07-07,Product A,North America,Partner,Rep_9,46,84.99,3909.54,2082.04,1827.5
TXN002784,2024-07-07,Product D,Europe,Retail,Rep_1,22,492.65,10838.3,4392.09,6446.21
TXN003630,2024-07-07,Product F,Middle East,Partner,Rep_7,21,162.42,3410.82,1582.49,1828.33
TXN001706,2024-07-08,Product D,Asia,Online,Rep_8,12,399.79,4797.48,2480.6,2316.88
TXN003577,2024-07-08,Product D,Latin America,Direct Sales,Rep_9,27,393.74,10630.98,4469.21,6161.77
TXN002763,2024-07-08,Product D,Latin America,Partner,Rep_5,49,499.45,24473.05,15234.86,9238.19
TXN000784,2024-07-08,Product E,Europe,Direct Sales,Rep_4,45,103.29,4648.05,2739.86,1908.19
TXN000530,2024-07-08,Product C,Latin America,Retail,Rep_3,1,321.06,321.06,193.37,127.69
TXN003656,2024-07-08,Product E,Middle East,Partner,Rep_15,48,222.39,10674.72,5263.14,5411.58
TXN003391,2024-07-08,Product E,North America,Online,Rep_10,17,280.58,4769.86,2180.66,2589.2
